depth,network,site_id,n_ml,n_sport,longitude,latitude,robust,KGE_KGML,KGE_SPoRT,KGE_diff,r_KGML,r_SPoRT,r_diff,pbias_KGML,pbias_SPoRT,pbias_diff,abs_pbias_adv
Shallow,UMRB Mesonet,MTLM8,55,NA,-111.03753,48.85226,FALSE,0.3996660176236221,NA,NA,0.5051652261232289,NA,NA,-4.3,NA,NA,NA
Shallow,UMRB Mesonet,MTRM8,405,NA,-108.33595,47.92644,TRUE,-0.3370623948727287,NA,NA,0.8270275060624214,NA,NA,127.5,NA,NA,NA
Shallow,UMRB Mesonet,MXAN8,165,NA,-101.31472,47.87,FALSE,0.38809452334492955,NA,NA,0.7605522338784554,NA,NA,-25.3,NA,NA,NA
Shallow,UMRB Mesonet,NARN1,450,NA,-99.138759,42.966264,TRUE,0.6008094323276716,NA,NA,0.8836065310843333,NA,NA,-14.2,NA,NA,NA
Shallow,UMRB Mesonet,NCMW4,407,NA,-104.2619,43.6662,TRUE,0.5892410773034584,NA,NA,0.9138047044625791,NA,NA,-6,NA,NA,NA
Shallow,UMRB Mesonet,NEDN8,332,NA,-102.96803,46.52645,FALSE,0.3831536133130118,NA,NA,0.8279987295899445,NA,NA,-23.8,NA,NA,NA
Shallow,UMRB Mesonet,NSLN8,162,NA,-101.34194,46.76778,FALSE,0.648541867720089,NA,NA,0.7661848018521239,NA,NA,-2.1,NA,NA,NA
Shallow,UMRB Mesonet,NUAM8,45,NA,-106.32129,48.19608,FALSE,-0.5313614898467016,NA,NA,-0.006379731616244072,NA,NA,103.6,NA,NA,NA
Shallow,UMRB Mesonet,OEMS2,477,NA,-103.3477,43.041,TRUE,0.8602805853701967,NA,NA,0.8693310475797607,NA,NA,-4.5,NA,NA,NA
Shallow,UMRB Mesonet,OHDN1,448,NA,-98.261073,42.490732,TRUE,0.4585337532349004,NA,NA,0.8314209284481185,NA,NA,-30.8,NA,NA,NA
Shallow,UMRB Mesonet,OHMM8,28,NA,-106.38619,48.78782,FALSE,-0.19638658710102797,NA,NA,0.1270168476299174,NA,NA,-21.6,NA,NA,NA
Shallow,UMRB Mesonet,OSMW4,461,NA,-104.3791,43.99378,TRUE,0.6573616474704387,NA,NA,0.8643516318015522,NA,NA,-6.9,NA,NA,NA
Shallow,UMRB Mesonet,OTRM8,369,NA,-105.9845,45.24692,TRUE,0.5400528726188354,NA,NA,0.9539935390146179,NA,NA,-5.6,NA,NA,NA
Shallow,UMRB Mesonet,PARM8,42,NA,-105.21641,48.17849,FALSE,-0.4021394677259902,NA,NA,-0.25078833988541205,NA,NA,19.5,NA,NA,NA
Shallow,UMRB Mesonet,PCDN8,320,NA,-101.6123,47.4747,FALSE,0.53409146430654,NA,NA,0.7205841825488275,NA,NA,19,NA,NA,NA
Shallow,UMRB Mesonet,PCKN8,157,NA,-100.67296,47.41536,FALSE,0.4090464958574014,NA,NA,0.6616254983357792,NA,NA,11.2,NA,NA,NA
Shallow,UMRB Mesonet,PCMS2,374,NA,-102.9195,45.3388,TRUE,0.638117437926037,NA,NA,0.8433046068203636,NA,NA,-9.6,NA,NA,NA
Shallow,UMRB Mesonet,PIMS2,252,NA,-99.9997,44.3541,FALSE,0.7523212192426798,NA,NA,0.8232113101770404,NA,NA,-17.1,NA,NA,NA
Shallow,UMRB Mesonet,PKJN8,321,NA,-103.6559,47.5025,FALSE,0.46488357422462945,NA,NA,0.8248216741747915,NA,NA,-17.2,NA,NA,NA
Shallow,UMRB Mesonet,PKMS2,230,NA,-97.0793,43.4885,FALSE,0.5910402194483799,NA,NA,0.908180237296161,NA,NA,-24.1,NA,NA,NA
Shallow,UMRB Mesonet,PMPN8,259,NA,-103.35835,46.78142,FALSE,0.46502655054543707,NA,NA,0.906231344429965,NA,NA,7.9,NA,NA,NA
Shallow,UMRB Mesonet,POLN8,96,NA,-102.56083,48.48417,FALSE,-0.024271779615141487,NA,NA,0.6315901325486738,NA,NA,88.9,NA,NA,NA
Shallow,UMRB Mesonet,PTON8,323,NA,-101.77054,46.15995,FALSE,0.6181544451742873,NA,NA,0.8602799419725469,NA,NA,13,NA,NA,NA
Shallow,UMRB Mesonet,RADM8,478,10,-112.00768,48.06099,TRUE,0.5703167218495921,-0.8375788737445138,1.407895595594106,0.8481651273407707,-0.735485825545886,1.5836509528866567,-3.3,-23.7,20.4,20.4
Shallow,UMRB Mesonet,RAPM8,119,NA,-109.42109,45.88584,FALSE,0.7636202723124672,NA,NA,0.8096888585671391,NA,NA,1.2,NA,NA,NA
Shallow,UMRB Mesonet,RDFS2,40,NA,-98.4066,44.8859,FALSE,0.8509793827338266,NA,NA,0.8627359402148866,NA,NA,4.9,NA,NA,NA
Shallow,UMRB Mesonet,RDMS2,371,NA,-103.5495,45.3195,TRUE,0.6258206672661313,NA,NA,0.8921036725076495,NA,NA,-28.5,NA,NA,NA
Shallow,UMRB Mesonet,RGTM8,423,NA,-109.31114,46.19946,TRUE,0.2529231968828517,NA,NA,0.9073831577994154,NA,NA,72.5,NA,NA,NA
Shallow,UMRB Mesonet,RHMS2,198,NA,-98.7965,44.8224,FALSE,0.8689233627059153,NA,NA,0.9247162312898449,NA,NA,9.5,NA,NA,NA
Shallow,UMRB Mesonet,RKMW4,255,NA,-104.8825,43.6795,FALSE,0.4890851732170062,NA,NA,0.9530355741248516,NA,NA,21.8,NA,NA,NA
Shallow,UMRB Mesonet,RMYM8,436,NA,-109.3477,46.5351,TRUE,0.624894329364341,NA,NA,0.8960114436543802,NA,NA,22.2,NA,NA,NA
Shallow,UMRB Mesonet,RRMW4,91,NA,-105.88865,43.41376,FALSE,0.4767386519184301,NA,NA,0.9150220134977317,NA,NA,-34.4,NA,NA,NA
Shallow,UMRB Mesonet,RSTM8,320,NA,-104.84179,48.82451,FALSE,0.38151458467741106,NA,NA,0.611992963760051,NA,NA,20,NA,NA,NA
Shallow,UMRB Mesonet,RSVN1,81,NA,-102.43749,42.71207,FALSE,0.6919463936687664,NA,NA,0.9655684589772845,NA,NA,-7,NA,NA,NA
Shallow,UMRB Mesonet,RYOM8,399,NA,-108.67782,47.37909,TRUE,0.47416761236350713,NA,NA,0.7833211506932879,NA,NA,35.7,NA,NA,NA
Shallow,UMRB Mesonet,SASM8,353,NA,-107.39124,48.29082,FALSE,0.5866283544150681,NA,NA,0.7987098917080976,NA,NA,14.8,NA,NA,NA
Shallow,UMRB Mesonet,SBSM8,62,NA,-112.02219,48.91505,FALSE,0.0760579335555579,NA,NA,0.3382082414200704,NA,NA,35.4,NA,NA,NA
Shallow,UMRB Mesonet,SCYM8,311,NA,-105.49718,48.8602,FALSE,0.1968378647642539,NA,NA,0.6207043664394541,NA,NA,54.3,NA,NA,NA
Shallow,UMRB Mesonet,SDLM8,100,NA,-110.15675,45.74655,FALSE,0.6181854779374474,NA,NA,0.9187222259909339,NA,NA,-11.7,NA,NA,NA
Shallow,UMRB Mesonet,SDSM8,410,NA,-107.63839,47.1653,TRUE,0.8445152559933482,NA,NA,0.8651750144384981,NA,NA,6.6,NA,NA,NA
Shallow,UMRB Mesonet,SHLN8,285,NA,-102.07275,48.15001,FALSE,0.5298656165490652,NA,NA,0.8470396439819248,NA,NA,42,NA,NA,NA
Shallow,UMRB Mesonet,SLBN8,336,NA,-103.79333,47.06694,FALSE,0.52784038805888,NA,NA,0.7151569549395695,NA,NA,17.5,NA,NA,NA
Shallow,UMRB Mesonet,SNMS2,205,NA,-102.442,43.7574,FALSE,0.6317913282045455,NA,NA,0.7909326341022276,NA,NA,-28.8,NA,NA,NA
Shallow,UMRB Mesonet,SNRN8,325,NA,-100.9891,47.1668,FALSE,0.5009149262515872,NA,NA,0.9013121543880505,NA,NA,33,NA,NA,NA
Shallow,UMRB Mesonet,SPMS2,374,NA,-103.9164,44.5656,TRUE,0.5058336037509072,NA,NA,0.915068076569094,NA,NA,38.3,NA,NA,NA
Shallow,UMRB Mesonet,STYN8,98,NA,-102.4652,48.1961,FALSE,-1.5391756655156486,NA,NA,-0.06679857429739797,NA,NA,52,NA,NA,NA
Shallow,UMRB Mesonet,SURM8,482,NA,-111.71725,47.41178,TRUE,0.6657048993713021,NA,NA,0.8257077489004826,NA,NA,9.1,NA,NA,NA
Shallow,UMRB Mesonet,SVYM8,51,NA,-108.5907,48.417,FALSE,-0.40296524262482936,NA,NA,-0.09061709669554002,NA,NA,50.3,NA,NA,NA
Shallow,UMRB Mesonet,TAMM8,50,NA,-106.85091,48.36463,FALSE,-0.08601309986186001,NA,NA,0.03272828901189801,NA,NA,-1.8,NA,NA,NA
Shallow,UMRB Mesonet,THMS2,408,NA,-101.2295,43.2061,TRUE,0.5805000755432701,NA,NA,0.920745395124506,NA,NA,-17.3,NA,NA,NA
Shallow,UMRB Mesonet,TRNM8,351,NA,-108.39366,48.87426,FALSE,0.15236055810880123,NA,NA,0.6018624311785419,NA,NA,61.7,NA,NA,NA
Shallow,UMRB Mesonet,TWOM8,423,NA,-110.20549,46.44675,TRUE,0.5912103942012061,NA,NA,0.8039129516172306,NA,NA,26.8,NA,NA,NA
Shallow,UMRB Mesonet,UCMS2,153,NA,-102.8964,44.7047,FALSE,0.8076739496277969,NA,NA,0.8329146344704108,NA,NA,-8.4,NA,NA,NA
Shallow,UMRB Mesonet,UPMW4,428,NA,-104.63755,43.9643,TRUE,0.6422296200363424,NA,NA,0.9287718311304519,NA,NA,5.1,NA,NA,NA
Shallow,UMRB Mesonet,VLTM8,493,NA,-108.24377,47.35797,TRUE,0.7036754717757204,NA,NA,0.8057082312512688,NA,NA,-14.5,NA,NA,NA
Shallow,UMRB Mesonet,VNMS2,463,NA,-98.2793,43.7173,TRUE,0.8489056956007801,NA,NA,0.86157535392432,NA,NA,-5.4,NA,NA,NA
Shallow,UMRB Mesonet,VOTM8,38,NA,-105.66213,48.54228,FALSE,-0.5723863175094053,NA,NA,-0.5064293191175587,NA,NA,12,NA,NA,NA
Shallow,UMRB Mesonet,VVMS2,470,NA,-100.2963,43.7508,TRUE,0.8283676022031979,NA,NA,0.8921177419378927,NA,NA,-11.1,NA,NA,NA
Shallow,UMRB Mesonet,WETM8,31,NA,-113.11848,48.77951,FALSE,0.26688978695412113,NA,NA,0.7517037626097282,NA,NA,31,NA,NA,NA
Shallow,UMRB Mesonet,WGMS2,143,NA,-98.7614,44.4592,FALSE,-0.619078220642578,NA,NA,0.21221869854916453,NA,NA,-42.4,NA,NA,NA
Shallow,UMRB Mesonet,WHUN1,84,NA,-103.31791,42.74225,FALSE,0.639779879734121,NA,NA,0.9185375970092508,NA,NA,10.9,NA,NA,NA
Shallow,UMRB Mesonet,WIEM8,426,NA,-108.50241,46.96536,TRUE,0.6987049048194478,NA,NA,0.8258306109580644,NA,NA,-11.2,NA,NA,NA
Shallow,UMRB Mesonet,WNFM8,57,NA,-109.2019,47.7319,FALSE,0.5197185116119674,NA,NA,0.8340803164691302,NA,NA,10.4,NA,NA,NA
Shallow,UMRB Mesonet,WNGN8,295,NA,-100.3303,47.2719,FALSE,0.390406504596002,NA,NA,0.9091311643279605,NA,NA,60.2,NA,NA,NA
Shallow,UMRB Mesonet,WOFM8,47,NA,-105.73792,48.17452,FALSE,-0.6407776223017496,NA,NA,-0.5614434046311847,NA,NA,-0,NA,NA,NA
Shallow,UMRB Mesonet,WRHM8,491,NA,-108.59132,47.14725,TRUE,0.5132131957863555,NA,NA,0.7463298839605086,NA,NA,12.7,NA,NA,NA
Shallow,UMRB Mesonet,WRHN8,163,NA,-99.06591,46.14316,FALSE,0.6895351586583355,NA,NA,0.9226120592534576,NA,NA,-7.7,NA,NA,NA
Shallow,UMRB Mesonet,WSMS2,431,NA,-98.3103,44.1114,TRUE,0.7881349214962035,NA,NA,0.9165726145524717,NA,NA,1.8,NA,NA,NA
Shallow,UMRB Mesonet,YPLN8,276,NA,-98.52323,46.77638,FALSE,0.7073046166476449,NA,NA,0.8769112543260916,NA,NA,11,NA,NA,NA
Shallow,UMRB Mesonet,ZPPN8,153,NA,-101.97136,47.43673,FALSE,0.34748363682998495,NA,NA,0.7576722494472277,NA,NA,32.1,NA,NA,NA
Shallow,USCRN,1085,4162,NA,-75.92,37.29,TRUE,0.8020900075874686,NA,NA,0.886547203194162,NA,NA,1.5,NA,NA,NA
Shallow,USCRN,1128,4428,4401,-81.31,25.89,TRUE,0.5849624554731387,0.25825628639891884,0.3267061690742199,0.6920321225844793,0.6057686239904222,0.08626349859405713,-2.5,62,-64.5,59.5
Shallow,USCRN,1529,0,NA,-119.87,34.41,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shallow,USCRN,1610,211,211,-124.31,43.27,FALSE,-0.08344168211409841,-0.0027078520089793834,-0.08073383010511903,0.3315857155544357,0.3538085479589511,-0.02222283240451539,-73.1,-51.6,-21.499999999999993,-21.499999999999993
