depth,network,site_id,fold,n_ml,n_sport,lon,lat,KGE_KGML,KGE_SPoRT,KGE_diff,r_KGML,r_SPoRT,r_diff,pbias_KGML,pbias_SPoRT,pbias_diff,abs_pbias_adv
Shallow,SNTL,SNTL:774,9,2888,2861,-116.90037,42.76478,0.36790927210846647,-0.42108249743304893,0.7889917695415154,0.7990056653030012,0.7512517058004662,0.047753959502535026,59.9,136.9,-77,77
Shallow,SNTL,SNTL:778,7,4742,4715,-119.81741,38.66627,-3.938352402207352,-4.26416190974022,0.32580950753286775,0.8127103430415196,0.7182804155390807,0.09442992750243884,454.4,483.5,-29.100000000000023,29.100000000000023
Shallow,SNTL,SNTL:783,8,561,561,-114.33371,47.179019999999994,0.49409579018865146,-0.3023429441514729,0.7964387343401244,0.7696485615351395,0.683413245387902,0.08623531614723745,44.9,116.9,-72,72
Shallow,SNTL,SNTL:784,10,3705,3584,-120.26576,39.18986000000001,0.3744637103619085,0.2979399731708178,0.07652373719109073,0.5910455884331107,0.35016163783895093,0.2408839505941598,-43.1,-15.2,-27.900000000000002,-27.900000000000002
Shallow,SNTL,SNTL:790,7,2525,2148,-110.50462,40.90862,0.5685027211849526,0.2583316006711842,0.3101711205137684,0.7552460587995935,0.407080183649219,0.3481658751503745,-18,-21.6,3.6000000000000014,3.6000000000000014
Shallow,SNTL,SNTL:792,2,1907,1907,-114.20902,43.861169999999994,0.6725693218381377,-0.35661087948501935,1.029180201323157,0.8112421623307111,0.3087388108035371,0.502503351527174,26.7,110,-83.3,83.3
Shallow,SNTL,SNTL:793,6,587,587,-105.9198,40.22532,0.48900776526467093,0.13191144064193283,0.3570963246227381,0.7729821971555909,0.1521040839823134,0.6208781131732775,-45.6,-17,-28.6,-28.6
Shallow,SNTL,SNTL:795,8,3592,3187,-111.20665,40.16483,0.5447509814273319,0.2755516474752123,0.2691993339521196,0.8311796786730881,0.6754763724258044,0.15570330624728368,38.8,59.5,-20.700000000000003,20.700000000000003
Shallow,SNTL,SNTL:798,6,322,322,-107.40035,44.72279,0.671943956785161,-0.1755866401191697,0.8475305969043306,0.8441876010256946,0.24967809114649114,0.5945095098792035,14.6,69.3,-54.699999999999996,54.699999999999996
Shallow,SNTL,SNTL:802,5,3470,3366,-106.1577,39.71802999999999,0.17217425344076376,-0.1861699470676419,0.35834420050840565,0.21145532380492346,-0.02118389714512713,0.2326392209500506,24.8,60,-35.2,35.2
Shallow,SNTL,SNTL:803,1,812,812,-115.82422,47.55545000000001,0.6556001772093412,-0.1759065563393276,0.8315067335486688,0.928486324073423,0.8670742761227482,0.061412047950674786,26.9,101.8,-74.9,74.9
Shallow,SNTL,SNTL:805,5,1892,1865,-113.96887,43.626,0.7303971758190055,-0.15775930930504112,0.8881564851240467,0.9132596474377825,0.7101466316979504,0.2031130157398321,19.2,98.4,-79.2,79.2
Shallow,SNTL,SNTL:809,10,4966,4608,-120.15362,39.17162,0.5641739549782278,0.5302077144611258,0.03396624051710195,0.9273237442322009,0.7960414973931002,0.13128224683910072,-29.9,-0.4,-29.5,-29.5
Shallow,SNTL,SNTL:811,7,4145,3980,-116.02930000000002,41.22870000000001,0.51676287093393,0.4064280829837428,0.11033478795018725,0.8274765827603108,0.6756834728959027,0.15179310986440808,-39.3,-17,-22.299999999999997,-22.299999999999997
Shallow,SNTL,SNTL:814,7,3119,3078,-111.53322,40.6235,0.6170521489031193,0.17311089462129858,0.44394125428182074,0.7164532454363307,0.6342197980090277,0.08223344742730299,24,74.1,-50.099999999999994,50.099999999999994
Shallow,SNTL,SNTL:816,2,1338,1311,-110.57717,44.36916999999999,0.3836976016763085,-0.11910918054999065,0.5028067822262992,0.8892538971893239,0.651669060091419,0.2375848370979049,59.9,102.8,-42.9,42.9
Shallow,SNTL,SNTL:820,8,3758,3732,-111.61633,40.42817,0.4153152327748908,-0.064596868622254,0.4799121013971448,0.855921391644243,0.6473441243795756,0.2085772672646674,56.3,98.7,-42.400000000000006,42.400000000000006
Shallow,SNTL,SNTL:823,4,2538,2511,-111.62957,41.89833000000001,0.6232542746524392,0.2574402420178118,0.3658140326346274,0.7912755931870673,0.6361899560993254,0.15508563708774192,28.9,50.1,-21.200000000000003,21.200000000000003
Shallow,SNTL,SNTL:826,10,372,372,-108.89572,42.695249999999994,-0.34068828713858235,-0.861313753989386,0.5206254668508037,0.3687780885054868,-0.01945644824272275,0.38823453674820957,115.9,151.8,-35.900000000000006,35.900000000000006
Shallow,SNTL,SNTL:828,3,3343,2764,-110.94873,40.678,0.610204899922468,0.3580747426506258,0.2521301572718422,0.6888899079131001,0.4581714049164539,0.2307185029966462,-0.4,29.8,-30.2,29.400000000000002
Shallow,SNTL,SNTL:831,2,984,984,-110.5914,42.76393,0.7145247864210433,0.46503040351951597,0.24949438290152737,0.8251881921250268,0.7443606551073834,0.08082753701764345,-8.5,10.4,-18.9,1.9000000000000004
Shallow,SNTL,SNTL:832,7,876,688,-120.29412,47.23328,0.5471027909831565,0.7610444697374258,-0.21394167875426928,0.9521320281390346,0.7899347767640111,0.1621972513750235,-32,2.9,-34.9,-29.1
Shallow,SNTL,SNTL:833,9,2759,2663,-109.6728,40.739,0.4896719132659453,0.3293495457851814,0.1603223674807639,0.7272019098078523,0.5209769648429824,0.20622494496486987,38.3,30.7,7.599999999999998,-7.599999999999998
Shallow,SNTL,SNTL:834,4,3803,3382,-120.18407000000002,39.30087,-0.05456769447951193,-1.8500032812816927,1.7954355868021807,0.8425009882605349,0.7334533627815129,0.10904762547902203,104.3,283.6,-179.3,179.3
Shallow,SNTL,SNTL:835,5,1426,1426,-114.44755,46.14287,0.28186718630732766,0.2159951960511417,0.06587199025618595,0.6947902004853096,0.3937325130232695,0.3010576874620401,-17,22.5,-39.5,5.5
Shallow,SNTL,SNTL:837,1,200,200,-110.22122,44.15178,-0.17100326121087717,0.33769580644505626,-0.5086990676559334,-0.1298284893062745,0.3532136567781745,-0.483042146084449,-6,10.4,-16.4,4.4
Shallow,SNTL,SNTL:839,1,3116,2983,-107.25971,37.72172,0.5632194476616648,0.1841310184072914,0.37908842925437336,0.6196277919030947,0.3837305607180628,0.23589723118503192,14.7,43,-28.3,28.3
Shallow,SNTL,SNTL:840,5,2260,2049,-106.83528,37.48563,0.6339461459882552,0.3657623440861705,0.2681838019020847,0.7220534252107764,0.5345718706617003,0.1874815545490761,22.9,43.1,-20.200000000000003,20.200000000000003
Shallow,SNTL,SNTL:844,7,4502,4341,-112.41478,39.93667000000001,0.7149010663008843,0.27425598105518345,0.4406450852457009,0.8515632310519474,0.574260782357975,0.27730244869397247,17.3,57.8,-40.5,40.5
Shallow,SNTL,SNTL:846,8,4359,3905,-119.23433,38.07298000000001,0.29848647761001,-1.5072985458529056,1.8057850234629156,0.7404659439004387,0.43691056461355443,0.3035553792868843,63.2,243.9,-180.7,180.7
Shallow,SNTL,SNTL:848,10,4133,3739,-120.21865,39.13545,0.5992541591960738,0.5713058307657511,0.02794832843032269,0.780157826679718,0.6150498322532748,0.1651079944264432,-33.2,-16,-17.200000000000003,-17.200000000000003
Shallow,SNTL,SNTL:849,7,3164,3138,-114.95575,39.13242,0.5861542066900525,0.4479207359494898,0.1382334707405627,0.8556649423164698,0.7530843214927792,0.10258062082369068,-18.1,26.2,-44.3,8.099999999999998
