depth,network,site_id,fold,n_ml,n_sport,lon,lat,KGE_KGML,KGE_SPoRT,KGE_diff,r_KGML,r_SPoRT,r_diff,pbias_KGML,pbias_SPoRT,pbias_diff,abs_pbias_adv
Middle,SCAN,SCAN:2149,1,4588,4408,-118.4209,37.77767,0.05826035666825968,-0.5645446944941623,0.622805051162422,0.5402086318944976,0.7455386041304131,-0.20532997223591543,73.4,145.6,-72.19999999999999,72.19999999999999
Middle,SCAN,SCAN:2150,3,4058,3181,-111.3036,41.33136,0.8239731210230351,0.7196119630511482,0.10436115797188694,0.8936514442653472,0.7481829293417028,0.14546851492364432,13.2,11.7,1.5,-1.5
Middle,SCAN,SCAN:2151,8,4193,3347,-111.18798,41.34363,0.5727363303066517,0.435149443549004,0.13758688675764774,0.7996519825733615,0.6854246062052839,0.11422737636807756,19.4,42,-22.6,22.6
Middle,SCAN,SCAN:2153,7,3529,3503,-113.28596,41.77318000000001,-0.5146012496640451,-0.8306513954901404,0.31605014582609536,0.5888376700935307,0.7083410568904646,-0.11950338679693384,141.5,178.9,-37.400000000000006,37.400000000000006
Middle,SCAN,SCAN:2154,3,3877,3395,-109.35326,40.391360000000006,0.40992334692181864,0.589661161001558,-0.17973781407973932,0.5373337624623167,0.7091118711760456,-0.1717781087137289,20.2,17.5,2.6999999999999993,-2.6999999999999993
Middle,SCAN,SCAN:2155,9,3573,3197,-110.30464,40.17957,-0.027947200324833332,0.17951236426275496,-0.2074595645875883,0.27978794540326735,0.620383732477321,-0.3405957870740537,-38.2,-42.4,4.199999999999996,4.199999999999996
Middle,SCAN,SCAN:2156,4,4156,3610,-112.64291,38.36649,0.4017923888329823,0.3978025705104279,0.003989818322554406,0.5840164389256809,0.5273802588763068,0.056636180049374096,5.1,-16.5,21.6,11.4
Middle,SCAN,SCAN:2157,8,3871,3080,-112.43437,37.86975000000001,0.2555129414580932,0.6137543280646727,-0.35824138660657945,0.517088299939351,0.6163943425812256,-0.09930604264187459,-38.5,4.5,-43,-34
Middle,SCAN,SCAN:2158,2,4350,3925,-111.26189,37.51468,0.013146169113460116,-4.190875315717667,4.204021484831127,0.32115655402223636,0.6495120091189697,-0.3283554550967333,44.4,515.4,-471,471
Middle,SCAN,SCAN:2159,6,4413,4338,-113.35615,37.10516,-1.2090305058564579,-3.1485584467737615,1.9395279409173036,0.5140533106439897,0.5446821079418654,-0.03062879729787571,213.7,411.6,-197.90000000000003,197.90000000000003
Middle,SCAN,SCAN:2160,5,4306,4020,-113.82048,41.77846,0.7002071734064844,0.410744558916864,0.2894626144896204,0.7761588361987372,0.7215235487299934,0.0546352874687438,-9.9,51.9,-61.8,42
Middle,SCAN,SCAN:2161,9,4300,3640,-113.12341,37.35524000000001,-1.4715131910612773,-2.6793670458011194,1.207853854739842,0.7410412537737767,0.6046737426617005,0.13636751111207623,242.7,364.3,-121.60000000000002,121.60000000000002
Middle,SCAN,SCAN:2162,6,4095,3606,-112.19252,37.19061000000001,0.3223429983461842,0.19391827194798583,0.12842472639819835,0.6459864622548404,0.7784492391150792,-0.13246277686023888,13.8,59.6,-45.8,45.8
Middle,SCAN,SCAN:2164,10,3926,3460,-113.75102,38.59445,0.1333925441154521,-0.7517092168573096,0.8851017609727617,0.3644960116942548,0.24973445190511062,0.11476155978914415,40.9,156.8,-115.9,115.9
Middle,SCAN,SCAN:2165,10,1090,1022,-114.00025,39.99003,-0.7598039972381008,-0.8603556048597996,0.10055160762169879,-0.5267614629125558,-0.6586874960084818,0.131926033095926,-63,-62.5,-0.5,-0.5
Middle,SCAN,SCAN:2166,2,4267,3828,-109.23998,38.31347,0.4176761958762558,0.618263563100343,-0.2005873672240872,0.6293460682123361,0.6892020490421104,-0.05985598082977428,-10,-17.6,7.600000000000001,7.600000000000001
Middle,SCAN,SCAN:2168,3,4343,4308,-106.69997,32.55660000000001,-1.0573584630447295,-4.726997751355373,3.669639288310644,0.6126783995324774,0.6745372215733828,-0.061858822040905426,202.1,571.4,-369.29999999999995,369.29999999999995
Middle,SCAN,SCAN:2169,3,4446,3982,-106.76288,34.771499999999996,-0.08187917432710057,0.27593660767488704,-0.3578157820019876,0.15363161016574078,0.4897426191377494,-0.33611100897200863,-36.5,-50.8,14.299999999999997,14.299999999999997
Middle,SCAN,SCAN:2171,1,3368,3217,-106.69127,34.35813000000001,0.2420303709900643,0.07604637356408916,0.16598399742597514,0.4064503511030536,0.20485126412010107,0.20159908698295254,-21.4,-44.7,23.300000000000004,23.300000000000004
Middle,SCAN,SCAN:2172,5,4015,3765,-106.05668,36.0908,0.2046621402150488,0.30338301974848236,-0.09872087953343356,0.35683021001516646,0.32189332769421325,0.03493688232095321,12.2,15.9,-3.700000000000001,3.700000000000001
Middle,SCAN,SCAN:2173,1,3537,3349,-87.98685,34.81982,0.5143997838144636,0.30437811864884934,0.21002166516561427,0.6597479323195393,0.5541523588397794,0.1055955734797599,-24.3,-42.6,18.3,18.3
Middle,SCAN,SCAN:2174,5,3779,3738,-88.31003,33.10768,0.27961796101270564,0.33744171852578264,-0.057823757513077,0.5454183509048774,0.5761276416185072,-0.03070929071362971,-4.9,-45.6,40.7,40.7
Middle,SCAN,SCAN:2175,10,3865,3179,-85.51818,33.331680000000006,0.6306355361956854,0.22856108055387736,0.402074455641808,0.7147557643349461,0.3933171780812786,0.32143858625366756,-1,-1.3,0.30000000000000004,0.30000000000000004
Middle,SCAN,SCAN:2176,1,3588,3471,-86.89137,32.40392,-0.5243991541840112,-0.7878044626367269,0.2634053084527157,0.8230375326419715,0.5742053612804904,0.24883217136148117,148.6,147.5,1.0999999999999943,-1.0999999999999943
Middle,SCAN,SCAN:2177,8,3765,3738,-86.05253,32.28393,0.5138007453704543,0.39022570121856004,0.12357504415189424,0.6612271377680695,0.5539560796433773,0.10727105812469218,-0.9,-41.1,40.2,40.2
Middle,SCAN,SCAN:2178,4,3761,2938,-85.91028,32.41222,0.40961071050968245,0.40244829640645763,0.007162414103224823,0.6705511975069736,0.593860761668871,0.07669043583810253,-34.8,-24.2,-10.599999999999998,-10.599999999999998
Middle,SCAN,SCAN:2179,2,4015,3988,-87.45618,34.17973,0.6776869036310328,0.41705858843832444,0.26062831519270835,0.8642792164637946,0.6655551858715159,0.19872403059227872,20.3,25.7,-5.399999999999999,5.399999999999999
Middle,SCAN,SCAN:2180,6,3370,2392,-87.69797,30.523800000000005,0.5347709318759816,0.39081699347947707,0.1439539383965045,0.6595920900029738,0.4847655525929106,0.1748265374100632,24.8,30.9,-6.099999999999998,6.099999999999998
Middle,SCAN,SCAN:2181,4,3572,2843,-87.55277,31.10923,0.6723869484494083,0.6600314214898471,0.012355526959561214,0.6920381287436973,0.6601996449099421,0.031838483833755205,6.8,-0.9,7.7,-5.8999999999999995
Middle,SCAN,SCAN:2182,9,2793,2742,-85.03693,31.019120000000004,0.7874150850235888,0.41330733097489425,0.37410775404869456,0.8075644178934048,0.6197131774753764,0.18785124041802848,2.5,44,-41.5,41.5
Middle,SCAN,SCAN:2183,2,2539,2252,-115.30505,33.80208,-0.25692821702540725,-0.9799494629747734,0.7230212459493661,0.302451411752555,0.5184028249941922,-0.2159514132416372,-61.2,179.9,-241.10000000000002,118.7
Middle,SCAN,SCAN:2184,2,2810,2614,-115.09763,33.654700000000005,-0.14274963639007554,0.09875334127692381,-0.24150297766699935,0.43098062848087404,0.667153700807313,-0.23617307232643892,-71.4,42.4,-113.80000000000001,-29.000000000000007
Middle,SCAN,SCAN:2185,6,3116,2059,-115.16692999999998,34.67235,0.21796474433956592,-1.3713174057695499,1.5892821501091157,0.5409250314654049,0.6660627446604215,-0.12513771319501654,-21,234.3,-255.3,213.3
Middle,SCAN,SCAN:2186,10,2355,2328,-115.71510000000002,35.466069999999995,0.0029625207247175878,-0.6896653307579581,0.6926278514826757,0.3234007340945964,0.5455688312315039,-0.2221680971369075,-31.6,162.7,-194.29999999999998,131.1
Middle,SCAN,SCAN:2187,9,3639,3379,-117.97383000000002,37.37222,0.49731615003010454,-0.23463750263740124,0.7319536526675058,0.6276679711535336,0.44035678300120745,0.1873111881523261,-14.3,108.5,-122.8,94.2
Middle,SCAN,SCAN:2189,5,3361,3160,-119.59608,35.11807,0.5889090834317816,0.03552905874575407,0.5533800246860275,0.7611716252219756,0.7534725622008802,0.007699063021095354,33,92.2,-59.2,59.2
Middle,SCAN,SCAN:2190,5,2151,2123,-116.35132,36.32502,-0.19984346399836372,-0.3203768929666009,0.12053342896823716,0.3161850699779495,0.6078894452944142,-0.29170437531646476,-54.2,125.2,-179.4,71
Middle,SCAN,SCAN:2191,4,3709,3120,-118.82643,37.63423,-1.0719000150663796,-4.230791557633342,3.1588915425669626,0.7352056772021011,0.627716417137156,0.10748926006494508,195.5,514.9,-319.4,319.4
Middle,SCAN,SCAN:2192,10,3365,3046,-120.72472,40.6175,-4.396837135260406,-3.143216933111783,-1.253620202148623,0.7228423732024808,0.7152733546348345,0.007569018567646246,371.7,354.3,17.399999999999977,-17.399999999999977
Middle,SCAN,SCAN:2193,1,2284,2029,-94.0364,37.9872,0.27283276870764683,0.45565007657445655,-0.18281730786680972,0.7018915158621468,0.8330616721699613,-0.13117015630781448,-32.6,-27,-5.600000000000001,-5.600000000000001
Middle,SCAN,SCAN:2194,5,3453,2794,-92.2594,36.9973,0.5628136603471433,0.3894476366105025,0.17336602373664078,0.8062876007947206,0.6275724621869138,0.17871513860780686,12.3,28.8,-16.5,16.5
Middle,SCAN,SCAN:2195,4,2993,2811,-92.11942,39.2285,0.46796955755372527,0.6533878231457932,-0.18541826559206798,0.7795377429884697,0.8100303483695187,-0.03049260538104903,-0.7,-21.5,20.8,20.8
Middle,SCAN,SCAN:2196,1,2928,2456,-90.3899,42.70785,0.6700839483262202,0.540168586657737,0.12991536166848316,0.7976008431832246,0.5955121410321084,0.20208870215111618,2.7,-21.3,24,18.6
Middle,SCAN,SCAN:2197,5,2860,2387,-104.71068,40.822799999999994,0.554581799641036,0.5881682142726895,-0.03358641463165346,0.7893803666645303,0.6952024642585475,0.09417790240598278,35.1,25.8,9.3,-9.3
Middle,SCAN,SCAN:2198,5,2670,2475,-117.08008,46.78372999999999,0.6518016219116984,0.68339235006772725,-0.03159072815602881,0.8917346421492512,0.9094313618597367,-0.017696719710485476,-16,-29.6,13.600000000000001,13.600000000000001
Middle,SCAN,SCAN:2199,9,1998,1965,-96.88162,31.47907,0.509027617516411,0.3252542904543779,0.1837733270620331,0.7736488945111963,0.8245297121391513,-0.05088081762795493,9,-35.3,44.3,26.299999999999997
Middle,SCAN,SCAN:2200,8,2972,2945,-100.50748,31.5496,0.5115947886665764,0.33977105757231885,0.17182373109425753,0.622522161890835,0.712371940773393,-0.08984977888255807,-7.3,-33.7,26.400000000000002,26.400000000000002
Middle,SCAN,SCAN:2201,5,2724,2696,-99.86657,33.44635,0.6536366483612167,0.674108707013706,-0.020472058652489245,0.8218437488033984,0.7992304504699235,0.022613298333474918,2.1,-11.2,13.299999999999999,9.1
Middle,SCAN,SCAN:2202,10,2376,2244,-99.2464,34.01635,0.616166065475062,0.4775723642721472,0.1385937012029148,0.8214720247860426,0.8134416727479183,0.0080303520381243,13.8,-26.4,40.2,12.599999999999998
Middle,SCAN,SCAN:2203,9,2384,2357,-98.19563,32.24535,0.5284584267934813,0.5804300932776505,-0.05197166648416918,0.7458542192802237,0.805071367554427,-0.059217148274203324,9.1,-23,32.1,13.9
Middle,SCAN,SCAN:2204,6,2716,2689,-99.75517000000002,29.21578,0.5088740832693919,0.3767601567977391,0.13211392647165277,0.54344856995173485,0.5977157766795038,-0.05426720672776897,-2.6,-47.4,44.8,44.8
Middle,SCAN,SCAN:2205,2,2257,2228,-97.95927,26.15553,0.750731452612591,0.3862572827800027,0.3644741698325883,0.7543256697060101,0.737919222312589,0.01640644739342112,-1.6,-55.1,53.5,53.5
Middle,SCAN,SCAN:2206,7,1313,1265,-97.88223,27.54945,0.18972577608213947,0.5056810350646599,-0.3159552589825204,0.5386835279873092,0.7479863538448122,-0.20930282585750293,-12,0.4,-12.4,-11.6
Middle,SCAN,SCAN:2207,8,2175,2063,-94.29283,30.06844999999999,0.43606763544315363,0.5607075202492129,-0.12463988480605925,0.569769999137047,0.6339846252355225,-0.0642146260984755,6.8,-24,30.8,17.2
Middle,SCAN,SCAN:2214,1,1908,1872,-120.6872,41.05204,0.30173111156512444,0.5807243482057278,-0.2789932366406034,0.7531903318268279,0.8241359849011873,-0.0709456530743594,-15.3,13.4,-28.700000000000003,-1.9000000000000004
Middle,SCAN,SCAN:2215,6,2732,2069,-119.12645,38.26477,-0.37177726950851553,-0.20727406496288747,-0.16450320454562806,0.63017991006718,0.7022003557276899,-0.07202044566050991,120.8,116.6,4.200000000000003,-4.200000000000003
Middle,SCAN,SCAN:2216,8,1412,1120,-119.9534,40.87959,0.38071337831235463,0.2660178192761382,0.11469555903621642,0.7654163360095241,0.6592208479073198,0.10619548810220425,-41.6,-47.3,5.699999999999996,5.699999999999996
Middle,SCAN,SCAN:2217,1,2908,2882,-120.55463,36.54417,0.15602788028955017,-0.0021100982290260806,0.15813797851857625,0.5751116679238981,0.2364293130215852,0.3386823549023129,-43.8,-21.1,-22.699999999999996,-22.699999999999996
Middle,SCAN,SCAN:2218,8,2542,2512,-122.55083,40.79361000000001,0.4757514963746746,0.550669709981267,-0.07491821360659234,0.9247861250951587,0.8817080384457512,0.04307808664940749,-13.6,35.2,-48.800000000000004,21.6
Middle,SCAN,SCAN:2219,8,1975,1948,-119.47831,34.97018,0.5551668129155436,0.3540104476955209,0.20115636522002267,0.7926106628559819,0.7104234653880711,0.08218719746791081,-12.1,48,-60.1,35.9
Middle,SCAN,SCAN:2220,6,2678,2553,-90.78278,39.15306,0.5399867085699825,0.502807757335604,0.03717895123437853,0.5672295550593046,0.717828235973476,-0.1505986809141714,15.6,-28.6,44.2,13.000000000000002
Middle,SCAN,SCAN:2223,4,1660,1293,-92.13475,38.52557000000001,0.6811770355687602,0.5890156484103886,0.09216138715837163,0.8412031796298645,0.6166560769567433,0.22454710267312117,22.5,-5.8,28.3,-16.7
Middle,SCAN,SCAN:2227,9,1200,1200,-90.80639,38.47889,0.7507435405230145,0.7263357726597819,0.02440776786323262,0.8466740289746627,0.7970411589844733,0.049632869990189454,-4,-18.3,14.3,14.3
Middle,SCAN,SCAN:2229,4,987,766,-115.2212,40.636970000000005,0.5377840037987769,-0.34613997087497306,0.88392397467375,0.6156316272939341,0.7644221365437563,-0.1487905092498223,-17.4,17.3,-34.7,-0.09999999999999787
Middle,SCAN,SCAN:581,10,2855,2234,-105.18702,47.21415,-0.31265376089340613,0.11193456165915283,-0.42458832255255896,0.6071861514456338,0.4177229521712499,0.18946319927438393,123.8,61.1,62.699999999999996,-62.699999999999996
Middle,SCAN,SCAN:674,1,6380,4552,-115.99643000000002,43.32268,0.20434205182925436,-0.16822395563228798,0.37256600746154234,0.632810038515587,0.4424254601674389,0.19038457834814815,60.5,91.8,-31.299999999999997,31.299999999999997
Middle,SCAN,SCAN:808,3,5198,4122,-111.58655,45.80272,0.11686612130356877,0.2883880717386068,-0.17152195043503804,0.35445078251027856,0.4245287871015027,-0.07007800459122415,-43.2,-40.2,-3,-3
Middle,SNTL,SNTL:1006,8,5724,4923,-116.8647,40.35719999999999,0.7247778473652031,0.6532882357165866,0.07148961164861656,0.7841571968647536,0.7173317553093376,0.06682544155541603,7.3,-3,10.3,-4.3
Middle,SNTL,SNTL:1013,5,6993,5866,-111.54605,41.79299999999999,0.647520874737703,0.24978213241279235,0.3977387423249107,0.7283346657138043,0.6086013661429027,0.11973329957090162,15.6,-2.4,18,-13.2
Middle,SNTL,SNTL:1014,4,3820,2883,-106.02802,39.79565000000001,-0.5276282398247536,-3.8861829982262286,3.3585547584014748,-0.18131495256342856,-0.02141295834415675,-0.15990199421927181,79.4,476.5,-397.1,397.1
Middle,SNTL,SNTL:1015,6,6232,4219,-107.2574,41.40107,0.11411436014045462,-0.12663106153574155,0.24074542167619617,0.32875812738135124,0.11595166043893182,0.21280646694241942,29.7,46.2,-16.500000000000004,16.500000000000004
Middle,SNTL,SNTL:1016,2,6710,4896,-116.08878,44.78835000000001,0.07051891960068546,-0.6007547366381325,0.671273656238818,0.19454846732603182,0.060121907228052565,0.13442656009797926,18.8,23.9,-5.099999999999998,5.099999999999998
Middle,SNTL,SNTL:1017,10,3732,2723,-106.81361,36.02653,0.2523664982336561,0.18053272090899353,0.07183377732466256,0.6703525926388447,0.6735588693295103,-0.0032062766906655327,65.6,74.2,-8.600000000000009,8.600000000000009
Middle,SNTL,SNTL:1030,5,3383,2505,-106.38141,40.35098,0.5291070794842343,0.30750786563683785,0.22159921384739645,0.732045654542553,0.7148257587736052,0.01721989576894778,-18.4,24.8,-43.2,6.400000000000002
Middle,SNTL,SNTL:1033,1,6640,4526,-106.59544,40.79492,0.5831315478922425,0.20635412310858847,0.37677742478365406,0.6010310184405023,0.354673638044441,0.2463573803960613,6.6,45.8,-39.199999999999996,39.199999999999996
Middle,SNTL,SNTL:1034,5,6136,4807,-105.79467,33.40682,-0.5625811408897285,-0.3136404293487478,-0.24894071154098074,0.08110226497836591,0.018498244542500857,0.06260402043586505,112.1,62.1,49.99999999999999,-49.99999999999999
Middle,SNTL,SNTL:1039,7,6939,5390,-111.60992,40.283,0.5989323671455152,0.7275553133580985,-0.1286229462125833,0.7658109968676526,0.7374819965806224,0.028329000287030226,2.8,-7.1,9.899999999999999,4.3
Middle,SNTL,SNTL:1042,5,5793,4741,-105.6025,40.201,0.5140188651253758,-0.19587594570995304,0.7098948108353288,0.7058169403137324,0.4925439872248227,0.21327295308890976,9,105.2,-96.2,96.2
Middle,SNTL,SNTL:1045,3,4786,3816,-105.38571,41.22824,0.308568650303353,0.2808709320763868,0.027697718226966206,0.5258487934671128,0.5869579729355295,-0.06110917946841676,13.9,-0.7,14.6,-13.200000000000001
Middle,SNTL,SNTL:1046,10,3924,2936,-106.23101,41.23843,0.4398311460696416,0.2735815175569988,0.1662496285126428,0.6595878540975371,0.530963728219098,0.12862412587843908,-38.7,-34.4,-4.300000000000004,-4.300000000000004
Middle,SNTL,SNTL:1047,3,2744,2217,-106.94284,41.070510000000006,0.38378690533060256,0.6208986067866309,-0.23711170145602833,0.46059978482866765,0.6711112656127957,-0.210511480784128,-27.6,-5.8,-21.8,-21.8
Middle,SNTL,SNTL:1049,8,6378,4196,-119.9597,38.68245,0.41890548071220424,0.43259082390632175,-0.013685343194117516,0.7379968408128423,0.5672512246486772,0.17074561616416517,-50.5,-36.3,-14.200000000000003,-14.200000000000003
Middle,SNTL,SNTL:1050,7,6213,4559,-119.88732000000002,38.83652,-1.4892783043884803,-0.6085598216124277,-0.8807184827760526,0.6119286803442505,0.740819812912413,-0.12889113256816243,239.5,154.9,84.6,-84.6
Middle,SNTL,SNTL:1051,6,5739,4339,-119.89419999999998,38.71943,0.5815522309187144,0.5538122568480952,0.027739974070619233,0.7837650058218619,0.7269573068935951,0.05680769892826687,-20.4,-14.4,-5.999999999999998,-5.999999999999998
Middle,SNTL,SNTL:1052,7,5576,4957,-119.53522,38.39747,-0.748660571350678,-3.469763910016699,2.721103338666021,0.3808560371509669,0.30985314278158516,0.07100289436938173,143.4,426.7,-283.29999999999995,283.29999999999995
Middle,SNTL,SNTL:1053,2,1411,NA,-116.46312,48.72263,0.23861614717684076,NA,NA,0.8790591599462725,NA,NA,74.6,NA,NA,NA
Middle,SNTL,SNTL:1054,6,6530,5583,-111.81702,40.992,0.7506318925877827,0.6837516696921544,0.06688022289562834,0.7986082153979707,0.8342666610953298,-0.0356584456973591,-6.1,-7.7,1.6000000000000005,1.6000000000000005
Middle,SNTL,SNTL:1056,3,4471,3729,-111.48749,41.35891,0.58880508587528,0.03538073690951915,0.5534243489657609,0.8608808948401075,0.6616525442709301,0.19922835056917743,36.4,90.3,-53.9,53.9
Middle,SNTL,SNTL:1059,3,2707,2373,-106.5988,38.16273,0.42435889580194697,-0.0024551962919259207,0.4268140920938729,0.527896111677608,0.23064888158547875,0.2972472300921292,-31.3,-19.3,-12,-12
Middle,SNTL,SNTL:1060,10,4363,3530,-108.11405,37.50356,-0.3305644292549492,0.6166158560147614,-0.9471802852697107,0.5469594393255924,0.6924368008054619,-0.14547736147986945,-45,-22.8,-22.2,-22.2
Middle,SNTL,SNTL:1065,5,6383,5682,-113.94235,37.49616999999999,0.46969425975415713,0.366778498186494,0.10291576156766313,0.6555780726897232,0.513379448756998,0.1421986239327252,-17.7,-38.9,21.2,21.2
Middle,SNTL,SNTL:1066,8,5731,4177,-113.45988,37.40083,0.02663577185193977,0.014111439368034273,0.012524332483905498,0.630777846634651,0.47454610223873916,0.1562317443959118,87.9,81.4,6.5,-6.5
Middle,SNTL,SNTL:1067,5,6120,3744,-120.00220000000002,38.692699999999995,0.36046282208870906,0.4334150138371424,-0.07295219174843337,0.5307287505738106,0.6193955397040232,-0.08866678913021253,-39.9,-25.2,-14.7,-14.7
Middle,SNTL,SNTL:1080,3,375,NA,-121.19713,48.92755,0.19614692292154723,NA,NA,0.75949933975808,NA,NA,76.6,NA,NA,NA
Middle,SNTL,SNTL:1081,9,5687,3917,-117.03667000000002,47.855830000000005,0.6642653801040498,0.5405025811163449,0.12376279898770493,0.7363027875133992,0.8319062223923945,-0.09560343487899536,-18.1,3.9,-22,-14.200000000000001
Middle,SNTL,SNTL:1082,8,2553,1805,-110.92783,43.77933,0.5608562626003923,0.247176560553111,0.31367970204728135,0.6815612106164092,0.6103093077137333,0.07125190290267591,-17.3,-5.5,-11.8,-11.8
Middle,SNTL,SNTL:1083,6,3515,3212,-105.52706,36.1279,0.43548984367998755,0.2712666322714882,0.16422321140849938,0.6774746885414593,0.6350061752971051,0.04246851324435419,3.3,54.6,-51.300000000000004,51.300000000000004
Middle,SNTL,SNTL:1084,8,554,554,-123.27563,45.24755,0.6159965146919848,0.631128190003254,-0.015131675311269244,0.6345356177692614,0.8820066779139262,-0.2474710601446648,-10.7,-16.3,5.600000000000001,5.600000000000001
Middle,SNTL,SNTL:1097,5,4192,3042,-110.43395,39.67712,0.46122084103278227,0.28154695505706395,0.17967388597571832,0.6719279680948561,0.7355054721267397,-0.06357750403188356,-39.6,-54.4,14.799999999999997,14.799999999999997
Middle,SNTL,SNTL:1098,6,3672,2726,-111.50603,41.86424999999999,0.6058690483735669,0.41676889899697456,0.18910014937659236,0.6634117363173512,0.6608163674072478,0.0025953689101033683,-0.1,2,-2.1,1.9
Middle,SNTL,SNTL:1099,3,3154,2753,-112.16788,38.07125,0.7165676812605489,0.35913376227010063,0.3574339189904483,0.8196370901665979,0.5129429743933732,0.3066941157732247,18.7,-15.2,33.9,-3.5
Middle,SNTL,SNTL:1110,3,4900,4013,-115.62972000000002,36.2493,0.23733238802723022,0.3914351199202284,-0.15410273189299817,0.3480239016548983,0.572498481161601,-0.22447457950670263,10.5,42.1,-31.6,31.6
Middle,SNTL,SNTL:1111,4,4767,3611,-115.69543,36.31575,0.3554792791732784,0.09611676669175706,0.2593625124815213,0.6252174712995683,0.5795556655656575,0.045661805733910765,-21.6,77.2,-98.80000000000001,55.6
Middle,SNTL,SNTL:1112,5,4433,3355,-115.67508,36.30537000000001,0.36189521200821073,-0.01971877568067204,0.38161398768888277,0.47071754512927183,0.4441444752552903,0.026573069873981503,-19.6,84.9,-104.5,65.30000000000001
Middle,SNTL,SNTL:1114,3,3987,2213,-111.4693,41.9215,0.6620571357491483,0.4353446148264878,0.22671252092266048,0.7085044064431812,0.8692143840915534,-0.16070997764837214,-10.4,1.4,-11.8,-9
Middle,SNTL,SNTL:1115,6,4417,3667,-111.59713,41.96769,0.8459336962540076,0.7227074625691465,0.12322623368486108,0.8870847872210794,0.7426154259684529,0.14446936125262655,2.7,-1.2,3.9000000000000004,-1.5000000000000002
Middle,SNTL,SNTL:1116,5,3407,2670,-110.3529,40.5502,-1.0355471996573113,-0.4876511554759364,-0.5478960441813749,0.6840505123808317,0.5650523409368089,0.1189981714440228,201.1,140.1,61,-61
Middle,SNTL,SNTL:1117,1,2494,2010,-110.00527,40.83867999999999,0.6549793373855589,0.376300307920559,0.2786790294649999,0.7979599881998738,0.4602177117215116,0.3377422764783622,-3.9,-15.7,11.799999999999999,11.799999999999999
Middle,SNTL,SNTL:1118,8,3126,2391,-111.35947,41.22155,0.5501751542023401,0.05257952977460689,0.4975956244277332,0.7086563073000235,0.1762399732507608,0.5324163340492627,-29.3,29.7,-59,0.3999999999999986
Middle,SNTL,SNTL:1119,8,2215,1636,-106.714,41.05623,-1.2060166879775895,-1.4330200344703257,0.22700334649273612,0.6507746392757351,0.3370538006106953,0.3137208386650398,217.8,232,-14.199999999999989,14.199999999999989
Middle,SNTL,SNTL:1121,4,3929,3477,-111.74479,35.26773,0.2957500822481165,-0.03729432614499273,0.3330444083931092,0.3736968760319083,0.09519941583058691,0.2784974602013214,-27.9,-39.1,11.200000000000003,11.200000000000003
Middle,SNTL,SNTL:1123,6,1944,1618,-105.7654,40.51154,-0.8974268511695569,-0.1761136645447996,-0.7213131866247573,0.5729186088314144,0.31416345468906004,0.2587551541423544,184.9,75.3,109.60000000000001,-109.60000000000001
Middle,SNTL,SNTL:1125,6,3948,3559,-111.50868,34.96942,0.3963188580817498,0.6163752364973762,-0.22005637841562642,0.526801755828942,0.6599707462638277,-0.13316899043488573,-23,-17.1,-5.899999999999999,-5.899999999999999
Middle,SNTL,SNTL:1130,1,897,856,-109.3774,43.6748,-0.4960476356297514,-0.3370154929062992,-0.15903214272345223,0.21978788882230385,0.2111208251779681,0.008667063644335754,122.1,83.7,38.39999999999999,-38.39999999999999
Middle,SNTL,SNTL:1133,10,2164,1769,-109.4112,42.7121,0.36423151313690094,0.34294581715843464,0.0212856959784663,0.737498674402514,0.7725057440566567,-0.035007069654142686,-57.2,-34.2,-23,-23
Middle,SNTL,SNTL:1134,10,2842,2253,-109.0883,42.5801,-0.355177283241251,0.2798229420098334,-0.6350002252510843,0.7095356873000858,0.6088095073203806,0.10072617997970512,128.5,55.2,73.3,-73.3
Middle,SNTL,SNTL:1135,9,4681,4249,-110.85075,40.98492,0.3339029940652274,0.30016316478501637,0.03373982928021102,0.5794837822898173,0.5071875296082119,0.07229625268160544,-51.6,-47.5,-4.100000000000001,-4.100000000000001
Middle,SNTL,SNTL:1136,3,3635,3013,-116.3408,41.3187,0.7681638294005722,0.549246124661427,0.21891770473914518,0.7981762302578533,0.7452931810454345,0.05288304921241882,5.3,-11.1,16.4,5.8
Middle,SNTL,SNTL:1137,4,3552,2929,-115.9834,39.4495,-0.5434077896532925,0.18377079332297774,-0.7271785829762702,0.7650518414173795,0.5816741537401949,0.18337768767718454,152.5,69.9,82.6,-82.6
Middle,SNTL,SNTL:1138,3,4864,4248,-108.94556,36.17716,0.4273265054825519,0.408644501472591,0.018682004009960895,0.7399402290213886,0.6217874340429247,0.11815279497846387,-41.2,-34.8,-6.400000000000006,-6.400000000000006
Middle,SNTL,SNTL:1139,9,3355,3103,-112.06221,35.26238,0.4372104169869787,0.1835241178342496,0.2536862991527291,0.6793771866074148,0.552405174222518,0.12697201238489675,-40.5,-30.8,-9.7,-9.7
Middle,SNTL,SNTL:1140,3,3573,3112,-111.38262,34.45551999999999,0.5806114379426099,0.27531593247417485,0.3052955054684351,0.7087641371945905,0.6017368152870667,0.10702732190752384,-28.7,-47.8,19.099999999999998,19.099999999999998
Middle,SNTL,SNTL:1141,2,2751,2259,-106.74504,38.99070999999999,-1.5736430726474877,-2.6766702906639175,1.1030272180164298,0.4984336155962743,0.5069799349489759,-0.008546319352701559,252.1,364.3,-112.20000000000002,112.20000000000002
